year,total_rooms,bedrooms,n_weeks_old,living_area,other_area,total_area,monthly_contrib,n_photos,n_photos_360,other_indoor_space,located_on,own_ground,flg_missing_year,flg_missing_total_rooms,flg_missing_bedrooms,flg_missing_n_weeks_old,flg_missing_living_area,flg_missing_other_area,flg_missing_total_area,flg_missing_monthly_contrib,flg_missing_n_photos,flg_missing_n_photos_360,flg_missing_type_of_construction,flg_missing_other_indoor_space,flg_missing_located_on,flg_missing_own_ground,living_area**2,living_area*n_photos,living_area*own_ground,sqrt(living_area)*year**3,living_area**3*monthly_contrib,flg_missing_total_area*living_area,flg_missing_n_weeks_old*living_area**2,flg_missing_monthly_contrib*living_area,flg_missing_type_of_construction*own_ground,flg_missing_own_ground*flg_missing_total_rooms,flg_missing_type_of_construction*sqrt(n_photos),flg_missing_monthly_contrib*flg_missing_other_area,living_area*total_rooms,sqrt(located_on)*own_ground,flg_missing_located_on*living_area,flg_missing_n_photos_360*living_area,flg_missing_other_indoor_space*living_area**2,flg_missing_monthly_contrib*flg_missing_n_photos,flg_missing_own_ground*living_area**2,flg_missing_other_indoor_space*living_area,flg_missing_other_area*located_on,flg_missing_n_weeks_old*living_area,flg_missing_other_area*living_area**2,flg_missing_living_area*year**3,flg_missing_own_ground*n_photos,flg_missing_other_area*living_area,flg_missing_n_photos*living_area**3,flg_missing_n_photos_360*flg_missing_other_indoor_space,id,price_category,zipcode,type_of_construction,energy_label
1982.0,4.0,3.0,0.0,90.0,0.0,0.0,107.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8100.0,1890.0,0.0,73863894996.35616,78003000.0,90.0,8100.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,8100.0,0.0,8100.0,90.0,0.0,90.0,8100.0,0.0,21.0,90.0,0.0,0.0,346,150K-200K,3078,Bestaande bouw,B
1938.0,3.0,2.0,8.0,103.0,4.0,0.0,75.0,30.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10609.0,3090.0,103.0,73872012466.33751,81954525.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,1.4142135623730951,0.0,103.0,10609.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,347,200K-300K,3051,Bestaande bouw,G
1933.0,4.0,3.0,0.0,100.0,3.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2100.0,0.0,72226332370.0,0.0,100.0,10000.0,100.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,100.0,10000.0,0.0,10000.0,100.0,0.0,100.0,0.0,0.0,21.0,0.0,0.0,1.0,348,100K-150K,3081,Bestaande bouw,G
2001.0,3.0,1.0,5.0,83.0,4.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6889.0,1826.0,83.0,72992848507.81604,0.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0,249.0,1.0,0.0,0.0,6889.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,200K-300K,3067,Bestaande bouw,A
1950.0,0.0,0.0,0.0,52.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2704.0,0.0,52.0,53469424027.312096,0.0,0.0,2704.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,140608.0,0.0,351,< 100K,3028,Bestaande bouw,G 
1984.0,5.0,5.0,2.0,104.0,18.0,0.0,0.0,25.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10816.0,2600.0,0.0,79641911141.04283,0.0,104.0,0.0,104.0,0.0,0.0,0.0,0.0,520.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,150K-200K,3077,Bestaande bouw,C
1954.0,2.0,1.0,0.0,62.0,0.0,0.0,99.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3844.0,1302.0,0.0,58744812625.178,23594472.0,62.0,3844.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,62.0,3844.0,0.0,3844.0,62.0,2.0,62.0,3844.0,0.0,21.0,62.0,0.0,1.0,354,150K-200K,3054,Bestaande bouw,E
1937.0,2.0,1.0,8.0,60.0,3.0,0.0,77.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3600.0,1260.0,60.0,56294308314.932686,16632000.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,60.0,3600.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,355,< 100K,3028,Bestaande bouw,C
2010.0,7.0,6.0,24.0,136.0,4.0,0.0,0.0,31.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18496.0,4216.0,136.0,94701667576.46529,0.0,136.0,0.0,136.0,0.0,0.0,0.0,0.0,952.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,200K-300K,3066,Bestaande bouw,A
1959.0,2.0,1.0,0.0,60.0,0.0,0.0,145.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3600.0,1680.0,60.0,58234309886.939865,31320000.0,60.0,3600.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,60.0,60.0,3600.0,0.0,0.0,60.0,0.0,60.0,3600.0,0.0,0.0,60.0,0.0,1.0,357,100K-150K,3052,Bestaande bouw,E
1983.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7797729087.0,0.0,0.0,0.0,1.0,358,100K-150K,3068,Bestaande bouw,C
1933.0,3.0,1.0,0.0,67.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4489.0,1608.0,67.0,59119800986.69604,9022890.0,67.0,4489.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,67.0,4489.0,0.0,0.0,67.0,0.0,67.0,4489.0,0.0,0.0,67.0,0.0,1.0,359,150K-200K,3054,Bestaande bouw,G
2005.0,3.0,2.0,0.0,83.0,0.0,0.0,150.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6889.0,2656.0,83.0,73431462351.74413,85768050.0,83.0,6889.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,83.0,83.0,6889.0,0.0,0.0,83.0,0.0,83.0,6889.0,0.0,0.0,83.0,0.0,1.0,360,150K-200K,3084,Bestaande bouw,B
1984.0,4.0,3.0,0.0,105.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11025.0,2835.0,105.0,80023888925.47871,0.0,105.0,11025.0,105.0,0.0,0.0,0.0,1.0,420.0,0.0,105.0,105.0,11025.0,0.0,0.0,105.0,0.0,105.0,11025.0,0.0,0.0,105.0,0.0,1.0,363,150K-200K,3068,Bestaande bouw,C
1909.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11025.0,1680.0,105.0,71287344082.07071,0.0,105.0,11025.0,105.0,0.0,0.0,0.0,1.0,0.0,1.4142135623730951,0.0,105.0,11025.0,0.0,0.0,105.0,2.0,105.0,11025.0,0.0,0.0,105.0,0.0,1.0,365,200K-300K,3024,Bestaande bouw,G
0.0,2.0,1.0,0.0,60.0,1.0,10.0,0.0,22.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3600.0,1320.0,60.0,0.0,0.0,0.0,3600.0,60.0,0.0,0.0,0.0,0.0,120.0,1.7320508075688772,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,366,< 100K,3085,Bestaande bouw,E
1957.0,6.0,4.0,6.0,124.0,15.0,3.0,0.0,47.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15376.0,5828.0,124.0,83460949186.03984,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,744.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367,> 300K,3052,Bestaande bouw,E
2007.0,4.0,3.0,6.0,124.0,100.0,0.0,313.0,47.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15376.0,5828.0,124.0,90022891883.16748,596773312.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,1.4142135623730951,0.0,0.0,15376.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,> 300K,3045,Bestaande bouw,A
1963.0,2.0,1.0,0.0,51.0,3.0,0.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2601.0,1173.0,0.0,54018931164.40764,0.0,51.0,2601.0,51.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,51.0,2601.0,0.0,2601.0,51.0,0.0,51.0,0.0,0.0,23.0,0.0,0.0,1.0,370,< 100K,3076,Bestaande bouw,E
2009.0,3.0,2.0,0.0,95.0,0.0,0.0,100.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9025.0,1330.0,0.0,79031752595.17572,85737500.0,95.0,9025.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,95.0,9025.0,0.0,0.0,95.0,6.0,95.0,9025.0,0.0,0.0,95.0,0.0,1.0,371,150K-200K,3074,Bestaande bouw,A
1981.0,2.0,1.0,5.0,55.0,4.0,0.0,117.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3025.0,660.0,0.0,57654707259.92512,19465875.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,55.0,55.0,3025.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372,100K-150K,3061,Bestaande bouw,D
1988.0,0.0,0.0,0.0,74.0,0.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5476.0,0.0,0.0,67587284842.09954,44574640.0,74.0,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,5476.0,0.0,0.0,74.0,1.0,74.0,5476.0,0.0,0.0,74.0,405224.0,1.0,373,150K-200K,3061,Bestaande bouw,D 
1961.0,4.0,3.0,3.0,69.0,0.0,0.0,141.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4761.0,1449.0,0.0,62640804444.25101,46319769.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,69.0,4761.0,0.0,4761.0,69.0,4.0,0.0,4761.0,0.0,21.0,69.0,0.0,1.0,374,< 100K,3076,Bestaande bouw,E
1985.0,5.0,4.0,3.0,95.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9025.0,2090.0,0.0,76233057053.34067,0.0,95.0,0.0,95.0,0.0,0.0,0.0,1.0,475.0,0.0,95.0,95.0,9025.0,0.0,9025.0,95.0,0.0,0.0,9025.0,0.0,22.0,95.0,0.0,1.0,375,100K-150K,3077,Bestaande bouw,B
2005.0,3.0,2.0,8.0,125.0,6.0,0.0,339.0,37.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15625.0,4625.0,125.0,90115217941.76714,662109375.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,5.196152422706632,0.0,125.0,15625.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376,> 300K,3072,Bestaande bouw,B
1940.0,3.0,2.0,0.0,52.0,0.0,0.0,64.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2704.0,520.0,52.0,52651028787.70473,8998912.0,52.0,2704.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,0.0,52.0,2704.0,0.0,0.0,52.0,1.0,52.0,2704.0,0.0,0.0,52.0,0.0,1.0,377,100K-150K,3039,Bestaande bouw,G
1939.0,4.0,3.0,0.0,95.0,0.0,0.0,10.0,27.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9025.0,2565.0,95.0,71055095891.48657,8573750.0,95.0,9025.0,0.0,0.0,0.0,0.0,0.0,380.0,1.4142135623730951,0.0,95.0,9025.0,0.0,0.0,95.0,2.0,95.0,9025.0,0.0,0.0,95.0,0.0,1.0,379,100K-150K,3082,Bestaande bouw,G
1938.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7278825672.0,0.0,0.0,0.0,1.0,380,< 100K,3083,Bestaande bouw,G
1941.0,5.0,3.0,5.0,120.0,8.0,0.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,14400.0,2760.0,0.0,80106402639.05173,0.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,600.0,0.0,120.0,0.0,14400.0,0.0,14400.0,120.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,381,200K-300K,3078,Bestaande bouw,F
0.0,12.0,9.0,16.0,600.0,47.0,0.0,0.0,25.0,0.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,360000.0,15000.0,600.0,0.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,0.0,7200.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,> 300K,3065,Bestaande bouw,A
2011.0,3.0,2.0,0.0,81.0,0.0,0.0,111.0,20.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6561.0,1620.0,81.0,73194545979.0,58989951.0,81.0,6561.0,0.0,0.0,0.0,0.0,0.0,243.0,1.4142135623730951,0.0,81.0,6561.0,0.0,0.0,81.0,2.0,81.0,6561.0,0.0,0.0,81.0,0.0,1.0,383,200K-300K,3024,Bestaande bouw,A
1928.0,2.0,1.0,0.0,85.0,0.0,0.0,165.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7225.0,1785.0,85.0,66073992781.512085,101330625.0,85.0,7225.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,85.0,85.0,7225.0,0.0,0.0,85.0,0.0,85.0,7225.0,0.0,0.0,85.0,0.0,1.0,384,200K-300K,3016,Bestaande bouw,G
0.0,4.0,3.0,0.0,85.0,4.0,0.0,140.0,24.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7225.0,2040.0,85.0,0.0,85977500.0,85.0,7225.0,0.0,0.0,0.0,0.0,0.0,340.0,1.7320508075688772,0.0,85.0,7225.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,385,100K-150K,3079,Bestaande bouw,E
2005.0,4.0,3.0,0.0,160.0,28.0,0.0,183.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25600.0,5120.0,160.0,101953730711.56349,749568000.0,160.0,25600.0,0.0,0.0,0.0,0.0,0.0,640.0,1.0,0.0,160.0,25600.0,0.0,0.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,386,> 300K,3016,Bestaande bouw,A
1933.0,2.0,1.0,0.0,52.0,0.0,0.0,45.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2704.0,780.0,52.0,52083148959.7479,6327360.0,52.0,2704.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,52.0,2704.0,0.0,0.0,52.0,0.0,52.0,2704.0,0.0,0.0,52.0,0.0,1.0,387,100K-150K,3038,Bestaande bouw,G
0.0,3.0,1.0,24.0,80.0,8.0,0.0,45.0,23.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6400.0,1840.0,80.0,0.0,23040000.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,0.0,6400.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,100K-150K,3067,Bestaande bouw,B
2017.0,5.0,5.0,0.0,287.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,82369.0,1435.0,287.0,139014032989.7976,0.0,287.0,82369.0,287.0,0.0,0.0,0.0,1.0,1435.0,0.0,287.0,287.0,82369.0,0.0,0.0,287.0,0.0,287.0,82369.0,0.0,0.0,287.0,0.0,1.0,389,> 300K,3065,Nieuwbouw,n
1930.0,4.0,3.0,0.0,90.0,0.0,0.0,25.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8100.0,2430.0,90.0,68201383046.33133,18225000.0,90.0,8100.0,0.0,0.0,0.0,0.0,0.0,360.0,1.0,0.0,90.0,8100.0,0.0,0.0,90.0,1.0,90.0,8100.0,0.0,0.0,90.0,0.0,1.0,391,150K-200K,3051,Bestaande bouw,F
1958.0,3.0,2.0,0.0,70.0,0.0,0.0,109.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4900.0,1260.0,0.0,62803967821.52221,37387000.0,70.0,4900.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,4900.0,0.0,4900.0,70.0,1.0,70.0,4900.0,0.0,18.0,70.0,0.0,0.0,395,100K-150K,3078,Bestaande bouw,E
2016.0,5.0,4.0,0.0,129.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,16641.0,645.0,0.0,93060726465.64716,0.0,129.0,16641.0,129.0,0.0,0.0,0.0,1.0,645.0,0.0,129.0,129.0,16641.0,0.0,16641.0,129.0,0.0,129.0,16641.0,0.0,5.0,129.0,0.0,1.0,396,200K-300K,3043,Nieuwbouw,A
1981.0,0.0,0.0,7.0,42.0,4.0,0.0,62.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1764.0,546.0,0.0,50382309540.978195,4593456.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1764.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,398,< 100K,3067,Bestaande bouw,D
1897.0,3.0,2.0,0.0,85.0,15.0,0.0,62.0,27.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7225.0,2295.0,85.0,62937785146.85742,38075750.0,85.0,7225.0,0.0,0.0,0.0,0.0,0.0,255.0,1.4142135623730951,0.0,85.0,7225.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,399,200K-300K,3021,Bestaande bouw,G
1979.0,0.0,0.0,7.0,88.0,8.0,0.0,109.0,22.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7744.0,1936.0,0.0,72707417418.54414,74280448.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,7744.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400,100K-150K,3068,Bestaande bouw,D
1984.0,3.0,2.0,0.0,85.0,6.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7225.0,1360.0,0.0,72000326579.57516,0.0,85.0,7225.0,85.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,85.0,7225.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,401,100K-150K,3068,Bestaande bouw,C
1949.0,3.0,2.0,0.0,75.0,8.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5625.0,1125.0,0.0,64115959964.75056,0.0,75.0,5625.0,75.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,75.0,5625.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,402,100K-150K,3043,Bestaande bouw,E
2003.0,6.0,5.0,0.0,170.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,28900.0,2890.0,170.0,104777325482.31367,0.0,170.0,28900.0,170.0,0.0,0.0,0.0,1.0,1020.0,0.0,170.0,170.0,28900.0,0.0,0.0,170.0,0.0,170.0,28900.0,0.0,0.0,170.0,0.0,1.0,404,> 300K,3059,Bestaande bouw,B
1955.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7472058875.0,0.0,0.0,0.0,1.0,405,< 100K,3082,Bestaande bouw,E
1962.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7552609128.0,0.0,0.0,0.0,1.0,406,< 100K,3085,Bestaande bouw,E
2002.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8024024008.0,0.0,0.0,0.0,1.0,408,150K-200K,3025,Bestaande bouw,B
1930.0,7.0,6.0,3.0,242.0,51.0,27.0,0.0,34.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,58564.0,8228.0,242.0,111835481010.80559,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,1694.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409,> 300K,3055,Bestaande bouw,G
1898.0,3.0,2.0,0.0,93.0,0.0,0.0,42.0,18.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8649.0,1674.0,93.0,65937138892.255714,33782994.0,93.0,8649.0,0.0,0.0,0.0,0.0,0.0,279.0,1.4142135623730951,0.0,93.0,8649.0,0.0,0.0,93.0,2.0,93.0,8649.0,0.0,0.0,93.0,0.0,1.0,410,150K-200K,3071,Bestaande bouw,n
1911.0,2.0,1.0,0.0,55.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3025.0,825.0,55.0,51756321971.8136,0.0,55.0,3025.0,55.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,55.0,3025.0,0.0,0.0,55.0,0.0,55.0,3025.0,0.0,0.0,55.0,0.0,1.0,411,< 100K,3023,Bestaande bouw,G
