year,total_rooms,bedrooms,n_weeks_old,living_area,other_area,total_area,monthly_contrib,n_photos,n_photos_360,other_indoor_space,located_on,own_ground,flg_missing_year,flg_missing_total_rooms,flg_missing_bedrooms,flg_missing_n_weeks_old,flg_missing_living_area,flg_missing_other_area,flg_missing_total_area,flg_missing_monthly_contrib,flg_missing_n_photos,flg_missing_n_photos_360,flg_missing_type_of_construction,flg_missing_other_indoor_space,flg_missing_located_on,flg_missing_own_ground,bedrooms**2,bedrooms**3,n_photos**3,located_on**3,living_area**2,total_rooms**3,sqrt(other_area),sqrt(located_on),monthly_contrib**2,sqrt(other_indoor_space),other_indoor_space**3,other_area**2,total_area**3,id,price_category,zipcode,type_of_construction,energy_label
1964.0,3.0,2.0,16.0,75.0,7.0,0.0,98.0,16.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,4096.0,27.0,5625.0,27.0,2.6457513110645907,1.7320508075688772,9604.0,0.0,0.0,49.0,0.0,720,100K-150K,3067,Bestaande bouw,E
2018.0,4.0,3.0,5.0,124.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,27.0,512.0,0.0,15376.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721,200K-300K,3072,Nieuwbouw,A
1937.0,2.0,1.0,24.0,55.0,3.0,0.0,25.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3375.0,0.0,3025.0,8.0,1.7320508075688772,0.0,625.0,0.0,0.0,9.0,0.0,722,< 100K,3028,Bestaande bouw,G
2003.0,5.0,4.0,24.0,130.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,2744.0,0.0,16900.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,> 300K,3059,Bestaande bouw,B
1999.0,3.0,1.0,8.0,99.0,7.0,0.0,133.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,46656.0,0.0,9801.0,27.0,2.6457513110645907,0.0,17689.0,0.0,0.0,49.0,0.0,726,200K-300K,3071,Bestaande bouw,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727,100K-150K,3081,0,G
1938.0,2.0,1.0,0.0,50.0,40.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2744.0,0.0,2500.0,8.0,6.324555320336759,0.0,0.0,0.0,0.0,1600.0,0.0,728,< 100K,3082,Bestaande bouw,E
1926.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,< 100K,3074,Bestaande bouw,G
0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,150K-200K,3064,0,F
1992.0,5.0,4.0,0.0,136.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,140608.0,0.0,18496.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731,200K-300K,3077,Bestaande bouw,B
0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732,100K-150K,3067,0,D
1934.0,6.0,3.0,24.0,160.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,35937.0,0.0,25600.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733,200K-300K,3082,Bestaande bouw,F
1905.0,5.0,2.0,0.0,130.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,5832.0,0.0,16900.0,125.0,5.0,0.0,0.0,0.0,0.0,625.0,0.0,734,150K-200K,3075,Bestaande bouw,F
1949.0,3.0,2.0,0.0,61.0,0.0,0.0,166.0,18.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,5832.0,125.0,3721.0,27.0,0.0,2.23606797749979,27556.0,0.0,0.0,0.0,0.0,736,< 100K,3034,Bestaande bouw,E
2003.0,3.0,2.0,12.0,128.0,4.0,0.0,195.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,2744.0,1.0,16384.0,27.0,2.0,1.0,38025.0,0.0,0.0,16.0,0.0,737,200K-300K,3024,Bestaande bouw,G
2008.0,5.0,4.0,0.0,143.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,27000.0,0.0,20449.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738,> 300K,3059,Bestaande bouw,A
1981.0,4.0,3.0,0.0,90.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,35937.0,0.0,8100.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739,150K-200K,3067,Bestaande bouw,C
1938.0,3.0,2.0,0.0,55.0,2.0,5.0,0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,1000.0,0.0,3025.0,27.0,1.4142135623730951,0.0,0.0,1.4142135623730951,8.0,4.0,125.0,740,100K-150K,3082,Bestaande bouw,G
1940.0,3.0,2.0,0.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,8000.0,0.0,3600.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,100K-150K,3073,Bestaande bouw,B
1999.0,3.0,2.0,5.0,70.0,5.0,0.0,135.0,26.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,17576.0,8.0,4900.0,27.0,2.23606797749979,1.4142135623730951,18225.0,0.0,0.0,25.0,0.0,742,150K-200K,3051,Bestaande bouw,B
1930.0,5.0,3.0,0.0,130.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,27000.0,0.0,16900.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743,> 300K,3054,Bestaande bouw,G
1981.0,4.0,3.0,16.0,124.0,14.0,0.0,0.0,37.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,27.0,50653.0,0.0,15376.0,64.0,3.7416573867739413,0.0,0.0,3.7416573867739413,2744.0,196.0,0.0,744,150K-200K,3079,Bestaande bouw,C
2017.0,5.0,3.0,0.0,257.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,125.0,0.0,66049.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745,> 300K,3065,Nieuwbouw,n
1980.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746,150K-200K,3068,Bestaande bouw,D 
1968.0,5.0,4.0,0.0,102.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,13824.0,0.0,10404.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747,150K-200K,3068,Bestaande bouw,E
1920.0,11.0,9.0,0.0,265.0,15.0,10.0,0.0,53.0,17.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,729.0,148877.0,0.0,70225.0,1331.0,3.872983346207417,0.0,0.0,3.872983346207417,3375.0,225.0,1000.0,748,> 300K,3021,Bestaande bouw,G
2007.0,3.0,2.0,12.0,85.0,11.0,0.0,157.0,24.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,13824.0,27.0,7225.0,27.0,3.3166247903554,1.7320508075688772,24649.0,0.0,0.0,121.0,0.0,749,150K-200K,3067,Bestaande bouw,A
1905.0,5.0,3.0,3.0,175.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,27.0,12167.0,0.0,30625.0,125.0,2.449489742783178,0.0,0.0,0.0,0.0,36.0,0.0,750,> 300K,3033,Bestaande bouw,G
1961.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,100K-150K,3076,Bestaande bouw,E
1973.0,4.0,3.0,12.0,85.0,5.0,6.0,240.0,21.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,27.0,9261.0,343.0,7225.0,64.0,2.23606797749979,2.6457513110645907,57600.0,2.23606797749979,125.0,25.0,216.0,752,100K-150K,3069,Bestaande bouw,E
2002.0,3.0,2.0,0.0,90.0,0.0,0.0,219.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,12167.0,343.0,8100.0,27.0,0.0,2.6457513110645907,47961.0,0.0,0.0,0.0,0.0,753,200K-300K,3011,Bestaande bouw,B
2009.0,5.0,3.0,6.0,120.0,7.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,27.0,12167.0,0.0,14400.0,125.0,2.6457513110645907,0.0,0.0,0.0,0.0,49.0,0.0,754,200K-300K,3078,Bestaande bouw,A
1934.0,2.0,1.0,0.0,55.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2197.0,1.0,3025.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,755,100K-150K,3039,Bestaande bouw,G
1957.0,3.0,2.0,3.0,63.0,3.0,0.0,161.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,10648.0,512.0,3969.0,27.0,1.7320508075688772,2.8284271247461903,25921.0,0.0,0.0,9.0,0.0,756,100K-150K,3038,Bestaande bouw,E
1991.0,6.0,5.0,0.0,180.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,125.0,148877.0,0.0,32400.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757,> 300K,3056,Bestaande bouw,A
2005.0,4.0,3.0,0.0,151.0,12.0,0.0,304.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,64000.0,1.0,22801.0,64.0,3.4641016151377544,1.0,92416.0,0.0,0.0,144.0,0.0,759,> 300K,3054,Bestaande bouw,A
1955.0,2.0,1.0,0.0,44.0,0.0,0.0,80.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2744.0,1.0,1936.0,8.0,0.0,1.0,6400.0,0.0,0.0,0.0,0.0,760,100K-150K,3011,Bestaande bouw,E
1958.0,3.0,2.0,24.0,50.0,15.0,0.0,68.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,13824.0,1.0,2500.0,27.0,3.872983346207417,1.0,4624.0,0.0,0.0,225.0,0.0,761,< 100K,3086,Bestaande bouw,E
2005.0,3.0,2.0,4.0,90.0,10.0,0.0,0.0,28.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,21952.0,27.0,8100.0,27.0,3.1622776601683795,1.7320508075688772,0.0,0.0,0.0,100.0,0.0,762,200K-300K,3077,Bestaande bouw,B
1937.0,4.0,2.0,12.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,15625.0,0.0,10000.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763,100K-150K,3082,Bestaande bouw,G
1961.0,2.0,1.0,0.0,50.0,4.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2744.0,8.0,2500.0,8.0,2.0,1.4142135623730951,0.0,0.0,0.0,16.0,0.0,765,< 100K,3076,Bestaande bouw,E
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766,< 100K,3086,Bestaande bouw,C
2007.0,4.0,3.0,6.0,108.0,0.0,0.0,185.0,18.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,5832.0,729.0,11664.0,64.0,0.0,3.0,34225.0,0.0,0.0,0.0,0.0,767,150K-200K,3024,Bestaande bouw,n
1964.0,3.0,2.0,0.0,70.0,11.0,0.0,0.0,15.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,3375.0,64.0,4900.0,27.0,3.3166247903554,2.0,0.0,3.3166247903554,1331.0,121.0,0.0,768,100K-150K,3079,Bestaande bouw,E
1927.0,5.0,2.0,24.0,80.0,0.0,0.0,50.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,12167.0,0.0,6400.0,125.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,769,150K-200K,3051,Bestaande bouw,D
2002.0,3.0,2.0,0.0,90.0,0.0,0.0,123.0,29.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,24389.0,1000.0,8100.0,27.0,0.0,3.1622776601683795,15129.0,0.0,0.0,0.0,0.0,771,150K-200K,3077,Bestaande bouw,B
2003.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772,200K-300K,3082,Bestaande bouw,A
1963.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773,< 100K,3079,Bestaande bouw,E
1932.0,4.0,3.0,0.0,86.0,6.0,0.0,65.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,4096.0,1.0,7396.0,64.0,2.449489742783178,1.0,4225.0,0.0,0.0,36.0,0.0,774,150K-200K,3043,Bestaande bouw,D
1896.0,3.0,2.0,7.0,90.0,8.0,0.0,12.0,30.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,27000.0,0.0,8100.0,27.0,2.8284271247461903,0.0,144.0,0.0,0.0,64.0,0.0,775,200K-300K,3037,Bestaande bouw,D
1996.0,3.0,2.0,0.0,80.0,6.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,5832.0,8.0,6400.0,27.0,2.449489742783178,1.4142135623730951,0.0,0.0,0.0,36.0,0.0,776,100K-150K,3071,Bestaande bouw,D
1922.0,3.0,0.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777,> 300K,3055,Bestaande bouw,G
1980.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779,100K-150K,3077,Bestaande bouw,C
0.0,3.0,2.0,16.0,81.0,7.0,0.0,125.0,36.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,46656.0,27.0,6561.0,27.0,2.6457513110645907,1.7320508075688772,15625.0,0.0,0.0,49.0,0.0,780,150K-200K,3077,Bestaande bouw,C
2005.0,3.0,2.0,16.0,132.0,5.0,0.0,0.0,26.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,17576.0,1728.0,17424.0,27.0,2.23606797749979,3.4641016151377544,0.0,0.0,0.0,25.0,0.0,782,> 300K,3072,Bestaande bouw,B
2005.0,4.0,3.0,0.0,121.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,42875.0,0.0,14641.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,200K-300K,3021,Bestaande bouw,A
1990.0,0.0,0.0,0.0,84.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7056.0,0.0,1.7320508075688772,0.0,0.0,1.7320508075688772,27.0,9.0,125.0,784,150K-200K,3075,Bestaande bouw,C 
1954.0,3.0,1.0,24.0,133.0,5.0,0.0,157.0,17.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4913.0,1.0,17689.0,27.0,2.23606797749979,1.0,24649.0,2.23606797749979,125.0,25.0,0.0,785,200K-300K,3024,Bestaande bouw,n
1998.0,6.0,4.0,0.0,135.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,29791.0,0.0,18225.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786,200K-300K,3085,Bestaande bouw,B
1925.0,7.0,6.0,24.0,160.0,15.0,0.0,0.0,47.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,216.0,103823.0,0.0,25600.0,343.0,3.872983346207417,0.0,0.0,3.872983346207417,3375.0,225.0,0.0,787,200K-300K,3073,Bestaande bouw,G
1963.0,3.0,2.0,0.0,65.0,10.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,6859.0,27.0,4225.0,27.0,3.1622776601683795,1.7320508075688772,0.0,0.0,0.0,100.0,0.0,788,< 100K,3085,Bestaande bouw,E
1954.0,5.0,4.0,0.0,115.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,125000.0,0.0,13225.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789,> 300K,3052,Bestaande bouw,E
1931.0,4.0,3.0,0.0,104.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,3375.0,0.0,10816.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790,150K-200K,3043,Bestaande bouw,G
1959.0,3.0,2.0,0.0,80.0,0.0,0.0,242.0,20.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,8000.0,729.0,6400.0,27.0,0.0,3.0,58564.0,0.0,0.0,0.0,0.0,791,150K-200K,3062,Bestaande bouw,n
2016.0,5.0,4.0,24.0,110.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,64.0,0.0,12100.0,125.0,2.449489742783178,0.0,0.0,0.0,0.0,36.0,0.0,792,200K-300K,3042,Nieuwbouw,n
2016.0,3.0,2.0,0.0,119.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,2744.0,0.0,14161.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793,200K-300K,3085,Nieuwbouw,A
1939.0,4.0,3.0,0.0,108.0,0.0,0.0,82.0,25.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,15625.0,27.0,11664.0,64.0,0.0,1.7320508075688772,6724.0,0.0,0.0,0.0,0.0,794,200K-300K,3039,Bestaande bouw,G
2003.0,3.0,2.0,24.0,100.0,8.0,0.0,142.0,14.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,2744.0,27.0,10000.0,27.0,2.8284271247461903,1.7320508075688772,20164.0,2.8284271247461903,512.0,64.0,0.0,795,150K-200K,3074,Bestaande bouw,B
1960.0,3.0,2.0,24.0,65.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,1000.0,0.0,4225.0,27.0,2.449489742783178,0.0,0.0,0.0,0.0,36.0,0.0,796,100K-150K,3076,Bestaande bouw,E
2006.0,3.0,2.0,0.0,90.0,0.0,0.0,106.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,6859.0,1.0,8100.0,27.0,0.0,1.0,11236.0,0.0,0.0,0.0,0.0,797,150K-200K,3079,Bestaande bouw,A
1970.0,4.0,3.0,3.0,110.0,6.0,0.0,194.0,17.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,27.0,4913.0,64.0,12100.0,64.0,2.449489742783178,2.0,37636.0,0.0,0.0,36.0,0.0,798,200K-300K,3068,Bestaande bouw,E
1982.0,3.0,2.0,0.0,91.0,0.0,0.0,125.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,4913.0,27.0,8281.0,27.0,0.0,1.7320508075688772,15625.0,0.0,0.0,0.0,0.0,800,150K-200K,3039,Bestaande bouw,C
